Prompt
"Nitrogen level is 90, Phosphorus level is 42, Potassium level is 43, Temperature is 20.87974371°C, Humidity is 82.00274423%, pH value is 6.502985292, and Rainfall is 202.9355362 mm. The crop is Rice."
"Nitrogen level is 39, Phosphorus level is 37, Potassium level is 25, Temperature is 33.33024826°C, Humidity is 45.61143594%, pH value is 6.953246506, and Rainfall is 98.28583013 mm. The fruit is Mango."
"Nitrogen level is 15, Phosphorus level is 36, Potassium level is 27, Temperature is 27.78912455°C, Humidity is 53.96886679%, pH value is 5.643710216, and Rainfall is 91.01152997 mm. The fruit is Mango."
"Nitrogen level is 3, Phosphorus level is 18, Potassium level is 31, Temperature is 31.65333432°C, Humidity is 48.20662669%, pH value is 6.392313973, and Rainfall is 91.09745581 mm. The fruit is Mango."
"Nitrogen level is 8, Phosphorus level is 38, Potassium level is 32, Temperature is 29.75150773°C, Humidity is 46.73723302%, pH value is 4.981816523, and Rainfall is 91.405983 mm. The fruit is Mango."
"Nitrogen level is 33, Phosphorus level is 31, Potassium level is 34, Temperature is 31.32995611°C, Humidity is 50.22287593%, pH value is 5.421265283, and Rainfall is 89.78216168 mm. The fruit is Mango."
"Nitrogen level is 14, Phosphorus level is 29, Potassium level is 32, Temperature is 35.63627319°C, Humidity is 48.97047762%, pH value is 6.942520105, and Rainfall is 97.51952041 mm. The fruit is Mango."
"Nitrogen level is 18, Phosphorus level is 20, Potassium level is 26, Temperature is 31.66524687°C, Humidity is 51.98594645%, pH value is 5.435840509, and Rainfall is 89.98024312 mm. The fruit is Mango."
"Nitrogen level is 9, Phosphorus level is 21, Potassium level is 32, Temperature is 32.26935342°C, Humidity is 53.56092806%, pH value is 5.870116071, and Rainfall is 95.94035356 mm. The fruit is Mango."
"Nitrogen level is 20, Phosphorus level is 30, Potassium level is 27, Temperature is 27.81005614°C, Humidity is 51.59445462%, pH value is 4.74910393, and Rainfall is 95.89898581 mm. The fruit is Mango."
"Nitrogen level is 9, Phosphorus level is 38, Potassium level is 25, Temperature is 34.58561471°C, Humidity is 50.34035336%, pH value is 5.497946899, and Rainfall is 100.3060719 mm. The fruit is Mango."
"Nitrogen level is 26, Phosphorus level is 24, Potassium level is 34, Temperature is 31.27180992°C, Humidity is 52.23810152%, pH value is 6.811291098, and Rainfall is 89.74409017 mm. The fruit is Mango."
"Nitrogen level is 31, Phosphorus level is 36, Potassium level is 29, Temperature is 33.93679864°C, Humidity is 52.72170281%, pH value is 6.460542749, and Rainfall is 97.4611918 mm. The fruit is Mango."
"Nitrogen level is 14, Phosphorus level is 18, Potassium level is 35, Temperature is 31.09154239°C, Humidity is 47.02058367%, pH value is 4.791146778, and Rainfall is 91.46664318 mm. The fruit is Mango."
"Nitrogen level is 40, Phosphorus level is 16, Potassium level is 35, Temperature is 31.89356292°C, Humidity is 49.02450149%, pH value is 6.4841522, and Rainfall is 89.59371481 mm. The fruit is Mango."
"Nitrogen level is 28, Phosphorus level is 27, Potassium level is 34, Temperature is 32.45465292°C, Humidity is 50.69693751%, pH value is 6.526654345, and Rainfall is 95.04871605 mm. The fruit is Mango."
"Nitrogen level is 0, Phosphorus level is 17, Potassium level is 30, Temperature is 35.47478322°C, Humidity is 47.97230503%, pH value is 6.279133738, and Rainfall is 97.79072474 mm. The fruit is Mango."
"Nitrogen level is 1, Phosphorus level is 29, Potassium level is 29, Temperature is 27.32961444°C, Humidity is 49.30347234%, pH value is 6.052026047, and Rainfall is 93.53197359 mm. The fruit is Mango."
"Nitrogen level is 2, Phosphorus level is 36, Potassium level is 31, Temperature is 30.90225239°C, Humidity is 49.95955487%, pH value is 5.73171945, and Rainfall is 91.77522598 mm. The fruit is Mango."
"Nitrogen level is 12, Phosphorus level is 27, Potassium level is 26, Temperature is 29.09382275°C, Humidity is 45.5661059%, pH value is 5.32307197, and Rainfall is 96.23520043 mm. The fruit is Mango."
"Nitrogen level is 7, Phosphorus level is 28, Potassium level is 35, Temperature is 30.02086169°C, Humidity is 46.78393776%, pH value is 4.66910839, and Rainfall is 96.63721027 mm. The fruit is Mango."
"Nitrogen level is 0, Phosphorus level is 36, Potassium level is 26, Temperature is 34.13072188°C, Humidity is 51.25786185%, pH value is 5.101206389, and Rainfall is 96.38808001 mm. The fruit is Mango."
"Nitrogen level is 26, Phosphorus level is 35, Potassium level is 31, Temperature is 33.44619894°C, Humidity is 53.05980465%, pH value is 5.339556562, and Rainfall is 98.05089394 mm. The fruit is Mango."
"Nitrogen level is 27, Phosphorus level is 21, Potassium level is 30, Temperature is 35.3915464°C, Humidity is 52.48823147%, pH value is 5.061081874, and Rainfall is 91.22881052 mm. The fruit is Mango."
"Nitrogen level is 22, Phosphorus level is 38, Potassium level is 31, Temperature is 31.53356352°C, Humidity is 53.06009323%, pH value is 5.821106036, and Rainfall is 98.57025046 mm. The fruit is Mango."
"Nitrogen level is 22, Phosphorus level is 18, Potassium level is 31, Temperature is 30.7645515°C, Humidity is 47.93791463%, pH value is 5.956027059, and Rainfall is 90.38503469 mm. The fruit is Mango."
"Nitrogen level is 28, Phosphorus level is 23, Potassium level is 28, Temperature is 30.01821337°C, Humidity is 50.0983181%, pH value is 5.676032581, and Rainfall is 96.08745082 mm. The fruit is Mango."
"Nitrogen level is 7, Phosphorus level is 31, Potassium level is 27, Temperature is 31.32863689°C, Humidity is 47.59319575%, pH value is 6.524114355, and Rainfall is 94.67344737 mm. The fruit is Mango."
"Nitrogen level is 29, Phosphorus level is 34, Potassium level is 26, Temperature is 33.88004781°C, Humidity is 54.39416048%, pH value is 6.273953676, and Rainfall is 89.29147581 mm. The fruit is Mango."
"Nitrogen level is 8, Phosphorus level is 37, Potassium level is 33, Temperature is 28.07802689°C, Humidity is 54.9640534%, pH value is 6.128167757, and Rainfall is 97.45373619 mm. The fruit is Mango."
"Nitrogen level is 39, Phosphorus level is 16, Potassium level is 27, Temperature is 35.53845018°C, Humidity is 52.94641947%, pH value is 4.934964765, and Rainfall is 91.54560427 mm. The fruit is Mango."
"Nitrogen level is 40, Phosphorus level is 24, Potassium level is 25, Temperature is 28.70595247°C, Humidity is 50.44030129%, pH value is 5.445008416, and Rainfall is 95.8946444 mm. The fruit is Mango."
"Nitrogen level is 19, Phosphorus level is 38, Potassium level is 26, Temperature is 31.48451729°C, Humidity is 48.77926304%, pH value is 4.525722333, and Rainfall is 93.17221967 mm. The fruit is Mango."
"Nitrogen level is 21, Phosphorus level is 21, Potassium level is 30, Temperature is 27.69819273°C, Humidity is 51.41593238%, pH value is 5.403908328, and Rainfall is 100.7720705 mm. The fruit is Mango."
"Nitrogen level is 22, Phosphorus level is 18, Potassium level is 33, Temperature is 30.41235793°C, Humidity is 52.48100602%, pH value is 6.621623545, and Rainfall is 93.92375879 mm. The fruit is Mango."
"Nitrogen level is 31, Phosphorus level is 20, Potassium level is 30, Temperature is 32.17752026°C, Humidity is 54.01352682%, pH value is 6.207495815, and Rainfall is 91.88766069 mm. The fruit is Mango."
"Nitrogen level is 18, Phosphorus level is 26, Potassium level is 31, Temperature is 32.6112614°C, Humidity is 47.74916499%, pH value is 5.418475257, and Rainfall is 91.10190759 mm. The fruit is Mango."
"Nitrogen level is 24, Phosphorus level is 130, Potassium level is 195, Temperature is 29.99677232°C, Humidity is 81.54156612%, pH value is 6.112305667, and Rainfall is 67.12534492 mm. The fruit is Grapes."
"Nitrogen level is 13, Phosphorus level is 144, Potassium level is 204, Temperature is 30.7280404°C, Humidity is 82.42614055%, pH value is 6.092241627, and Rainfall is 68.38135469 mm. The fruit is Grapes."
"Nitrogen level is 22, Phosphorus level is 123, Potassium level is 205, Temperature is 32.44577836°C, Humidity is 83.88504863%, pH value is 5.896343436, and Rainfall is 68.73932528 mm. The fruit is Grapes."
"Nitrogen level is 36, Phosphorus level is 125, Potassium level is 196, Temperature is 37.46566825°C, Humidity is 80.65968681%, pH value is 6.15526103, and Rainfall is 66.83872293 mm. The fruit is Grapes."
"Nitrogen level is 24, Phosphorus level is 131, Potassium level is 196, Temperature is 22.03296178°C, Humidity is 83.74372787%, pH value is 5.732453638, and Rainfall is 65.34440794 mm. The fruit is Grapes."
"Nitrogen level is 2, Phosphorus level is 123, Potassium level is 198, Temperature is 39.64851881°C, Humidity is 82.21079946%, pH value is 6.253034534, and Rainfall is 70.39906054 mm. The fruit is Grapes."
"Nitrogen level is 35, Phosphorus level is 140, Potassium level is 197, Temperature is 16.77557314°C, Humidity is 82.75241875%, pH value is 6.106190557, and Rainfall is 66.76285469 mm. The fruit is Grapes."
"Nitrogen level is 11, Phosphorus level is 122, Potassium level is 195, Temperature is 12.14190714°C, Humidity is 83.56812483%, pH value is 5.647202395, and Rainfall is 69.63122027 mm. The fruit is Grapes."
"Nitrogen level is 6, Phosphorus level is 123, Potassium level is 203, Temperature is 12.7567962°C, Humidity is 81.62497448%, pH value is 6.130310493, and Rainfall is 66.77844567 mm. The fruit is Grapes."
"Nitrogen level is 17, Phosphorus level is 134, Potassium level is 204, Temperature is 39.04071989°C, Humidity is 80.18393287%, pH value is 6.499604931, and Rainfall is 73.88467027 mm. The fruit is Grapes."
"Nitrogen level is 25, Phosphorus level is 130, Potassium level is 197, Temperature is 39.70772192°C, Humidity is 82.68593454%, pH value is 5.554831977, and Rainfall is 74.91506217 mm. The fruit is Grapes."
"Nitrogen level is 27, Phosphorus level is 145, Potassium level is 205, Temperature is 9.467960445°C, Humidity is 82.29335466%, pH value is 5.800242694, and Rainfall is 66.02765219 mm. The fruit is Grapes."
"Nitrogen level is 9, Phosphorus level is 122, Potassium level is 201, Temperature is 29.58748357°C, Humidity is 80.91934392%, pH value is 5.570290539, and Rainfall is 68.06417307 mm. The fruit is Grapes."
"Nitrogen level is 16, Phosphorus level is 139, Potassium level is 203, Temperature is 17.82803682°C, Humidity is 80.96093443%, pH value is 6.27564088, and Rainfall is 65.84748763 mm. The fruit is Grapes."
"Nitrogen level is 32, Phosphorus level is 141, Potassium level is 204, Temperature is 8.825674745°C, Humidity is 82.89753705%, pH value is 5.536645599, and Rainfall is 67.235765 mm. The fruit is Grapes."
"Nitrogen level is 22, Phosphorus level is 138, Potassium level is 195, Temperature is 27.83487131°C, Humidity is 83.51444973%, pH value is 6.208196881, and Rainfall is 73.02882766 mm. The fruit is Grapes."
"Nitrogen level is 31, Phosphorus level is 144, Potassium level is 202, Temperature is 11.02105378°C, Humidity is 80.55557235%, pH value is 5.870600622, and Rainfall is 68.23963161 mm. The fruit is Grapes."
"Nitrogen level is 3, Phosphorus level is 136, Potassium level is 205, Temperature is 17.5862944°C, Humidity is 80.84806564%, pH value is 6.334771461, and Rainfall is 71.4065452 mm. The fruit is Grapes."
"Nitrogen level is 28, Phosphorus level is 122, Potassium level is 197, Temperature is 19.89363946°C, Humidity is 82.73366439%, pH value is 5.856575335, and Rainfall is 69.66256816 mm. The fruit is Grapes."
"Nitrogen level is 4, Phosphorus level is 136, Potassium level is 204, Temperature is 29.93707596°C, Humidity is 81.77713468%, pH value is 5.898944282, and Rainfall is 65.52279323 mm. The fruit is Grapes."
"Nitrogen level is 39, Phosphorus level is 145, Potassium level is 201, Temperature is 36.73126647°C, Humidity is 80.58931938%, pH value is 5.775600435, and Rainfall is 72.24230804 mm. The fruit is Grapes."
"Nitrogen level is 38, Phosphorus level is 132, Potassium level is 197, Temperature is 20.42094753°C, Humidity is 81.54185044%, pH value is 5.931101816, and Rainfall is 66.93065667 mm. The fruit is Grapes."
"Nitrogen level is 36, Phosphorus level is 133, Potassium level is 198, Temperature is 25.51939719°C, Humidity is 83.98351748%, pH value is 6.2286454, and Rainfall is 69.17281221 mm. The fruit is Grapes."
"Nitrogen level is 25, Phosphorus level is 121, Potassium level is 201, Temperature is 30.50734778°C, Humidity is 82.71775569%, pH value is 5.594240603, and Rainfall is 70.08200379 mm. The fruit is Grapes."
"Nitrogen level is 15, Phosphorus level is 125, Potassium level is 199, Temperature is 18.4269936°C, Humidity is 80.55625868%, pH value is 5.569230319, and Rainfall is 69.75734306 mm. The fruit is Grapes."
"Nitrogen level is 24, Phosphorus level is 140, Potassium level is 205, Temperature is 12.087022°C, Humidity is 83.59398734%, pH value is 5.93202852, and Rainfall is 68.66813363 mm. The fruit is Grapes."
"Nitrogen level is 13, Phosphorus level is 132, Potassium level is 203, Temperature is 23.60115364°C, Humidity is 82.48336987%, pH value is 6.423216506, and Rainfall is 73.23901752 mm. The fruit is Grapes."
"Nitrogen level is 5, Phosphorus level is 126, Potassium level is 197, Temperature is 12.80000387°C, Humidity is 81.20876367%, pH value is 6.417500829, and Rainfall is 67.10439401 mm. The fruit is Grapes."
"Nitrogen level is 30, Phosphorus level is 120, Potassium level is 200, Temperature is 38.06099482°C, Humidity is 82.24729637%, pH value is 6.234904253, and Rainfall is 65.70148216 mm. The fruit is Grapes."
"Nitrogen level is 23, Phosphorus level is 142, Potassium level is 197, Temperature is 39.06555518°C, Humidity is 82.03812973%, pH value is 6.000573725, and Rainfall is 69.30772897 mm. The fruit is Grapes."
"Nitrogen level is 26, Phosphorus level is 135, Potassium level is 203, Temperature is 33.78372897°C, Humidity is 81.16314317%, pH value is 5.685102769, and Rainfall is 74.53557341 mm. The fruit is Grapes."
"Nitrogen level is 7, Phosphorus level is 126, Potassium level is 203, Temperature is 16.76201707°C, Humidity is 82.00335557%, pH value is 5.662140095, and Rainfall is 73.28712806 mm. The fruit is Grapes."
"Nitrogen level is 32, Phosphorus level is 139, Potassium level is 198, Temperature is 35.89307536°C, Humidity is 82.66850729%, pH value is 6.358186848, and Rainfall is 66.53946559 mm. The fruit is Grapes."
"Nitrogen level is 9, Phosphorus level is 141, Potassium level is 202, Temperature is 21.01245395°C, Humidity is 81.17931863%, pH value is 6.119495295, and Rainfall is 66.38448261 mm. The fruit is Grapes."
"Nitrogen level is 20, Phosphorus level is 142, Potassium level is 196, Temperature is 10.89875873°C, Humidity is 80.01639435%, pH value is 6.207600783, and Rainfall is 68.69420397 mm. The fruit is Grapes."
"Nitrogen level is 32, Phosphorus level is 129, Potassium level is 201, Temperature is 16.36251869°C, Humidity is 83.00471609%, pH value is 6.48754639, and Rainfall is 71.55665483 mm. The fruit is Grapes."
"Nitrogen level is 3, Phosphorus level is 134, Potassium level is 199, Temperature is 20.28370163°C, Humidity is 81.32235739%, pH value is 5.81717753, and Rainfall is 71.06611222 mm. The fruit is Grapes."
"Nitrogen level is 38, Phosphorus level is 138, Potassium level is 204, Temperature is 25.11108456°C, Humidity is 83.25447587%, pH value is 6.325480034, and Rainfall is 73.01026829 mm. The fruit is Grapes."
"Nitrogen level is 14, Phosphorus level is 131, Potassium level is 198, Temperature is 33.4641162°C, Humidity is 83.86742974%, pH value is 5.562790949, and Rainfall is 67.92204319 mm. The fruit is Grapes."
"Nitrogen level is 20, Phosphorus level is 122, Potassium level is 204, Temperature is 11.7976469°C, Humidity is 80.86325389%, pH value is 6.487369687, and Rainfall is 65.06962486 mm. The fruit is Grapes."
"Nitrogen level is 40, Phosphorus level is 126, Potassium level is 201, Temperature is 11.36300891°C, Humidity is 80.03100049%, pH value is 6.116982944, and Rainfall is 71.18289431 mm. The fruit is Grapes."
"Nitrogen level is 36, Phosphorus level is 128, Potassium level is 204, Temperature is 25.23542319°C, Humidity is 80.68700527%, pH value is 5.695792761, and Rainfall is 67.03840888 mm. The fruit is Grapes."
"Nitrogen level is 11, Phosphorus level is 132, Potassium level is 197, Temperature is 15.99050693°C, Humidity is 81.23966573%, pH value is 5.734317007, and Rainfall is 74.40198861 mm. The fruit is Grapes."
"Nitrogen level is 0, Phosphorus level is 137, Potassium level is 195, Temperature is 22.4359017°C, Humidity is 80.18612085%, pH value is 6.329499832, and Rainfall is 65.3973168 mm. The fruit is Grapes."
"Nitrogen level is 19, Phosphorus level is 123, Potassium level is 200, Temperature is 34.76086052°C, Humidity is 81.03544763%, pH value is 6.167013532, and Rainfall is 65.70430027 mm. The fruit is Grapes."
"Nitrogen level is 31, Phosphorus level is 136, Potassium level is 197, Temperature is 31.11047251°C, Humidity is 83.34010951%, pH value is 5.653776058, and Rainfall is 71.43001582 mm. The fruit is Grapes."
"Nitrogen level is 4, Phosphorus level is 134, Potassium level is 200, Temperature is 28.57828803°C, Humidity is 80.95628959%, pH value is 5.840256272, and Rainfall is 73.34232097 mm. The fruit is Grapes."
"Nitrogen level is 39, Phosphorus level is 139, Potassium level is 201, Temperature is 41.18664903°C, Humidity is 81.01783402%, pH value is 5.539980812, and Rainfall is 68.68895899 mm. The fruit is Grapes."
"Nitrogen level is 8, Phosphorus level is 127, Potassium level is 196, Temperature is 27.02766138°C, Humidity is 83.17093908%, pH value is 5.833302165, and Rainfall is 70.95666003 mm. The fruit is Grapes."
"Nitrogen level is 39, Phosphorus level is 138, Potassium level is 203, Temperature is 21.19339319°C, Humidity is 82.33098331%, pH value is 6.399433771, and Rainfall is 74.62834921 mm. The fruit is Grapes."
"Nitrogen level is 32, Phosphorus level is 120, Potassium level is 204, Temperature is 10.38004759°C, Humidity is 83.44518113%, pH value is 6.138958698, and Rainfall is 67.3917379 mm. The fruit is Grapes."
"Nitrogen level is 12, Phosphorus level is 142, Potassium level is 203, Temperature is 31.3115978°C, Humidity is 82.56407013%, pH value is 5.972850838, and Rainfall is 65.01095312 mm. The fruit is Grapes."
"Nitrogen level is 8, Phosphorus level is 133, Potassium level is 195, Temperature is 20.46657776°C, Humidity is 80.97598029%, pH value is 6.456079585, and Rainfall is 71.29813872 mm. The fruit is Grapes."
"Nitrogen level is 8, Phosphorus level is 139, Potassium level is 199, Temperature is 29.36947679°C, Humidity is 81.53996362%, pH value is 6.336426667, and Rainfall is 66.13442813 mm. The fruit is Grapes."
"Nitrogen level is 21, Phosphorus level is 134, Potassium level is 202, Temperature is 10.72302459°C, Humidity is 80.02130636%, pH value is 6.425419926, and Rainfall is 65.2982112 mm. The fruit is Grapes."
"Nitrogen level is 40, Phosphorus level is 140, Potassium level is 195, Temperature is 14.97846952°C, Humidity is 80.49979873%, pH value is 6.294395676, and Rainfall is 71.63437433 mm. The fruit is Grapes."
"Nitrogen level is 39, Phosphorus level is 127, Potassium level is 202, Temperature is 15.3246651°C, Humidity is 81.67215994%, pH value is 6.477768039, and Rainfall is 71.60102999 mm. The fruit is Grapes."
"Nitrogen level is 19, Phosphorus level is 120, Potassium level is 195, Temperature is 18.73932187°C, Humidity is 81.12109244%, pH value is 5.931538447, and Rainfall is 73.55807954 mm. The fruit is Grapes."
"Nitrogen level is 21, Phosphorus level is 139, Potassium level is 201, Temperature is 19.3642553°C, Humidity is 83.36094029%, pH value is 5.980598579, and Rainfall is 67.15094741 mm. The fruit is Grapes."
"Nitrogen level is 17, Phosphorus level is 136, Potassium level is 195, Temperature is 41.20733624°C, Humidity is 81.61051026%, pH value is 6.389783283, and Rainfall is 65.90227462 mm. The fruit is Grapes."
"Nitrogen level is 33, Phosphorus level is 139, Potassium level is 203, Temperature is 33.34214482°C, Humidity is 82.51034633%, pH value is 5.693287415, and Rainfall is 70.68098614 mm. The fruit is Grapes."
"Nitrogen level is 22, Phosphorus level is 133, Potassium level is 201, Temperature is 23.81995682°C, Humidity is 80.12211649%, pH value is 6.00299607, and Rainfall is 67.2739864 mm. The fruit is Grapes."
"Nitrogen level is 32, Phosphorus level is 130, Potassium level is 196, Temperature is 40.66012294°C, Humidity is 81.24995984%, pH value is 6.372959542, and Rainfall is 74.03030056 mm. The fruit is Grapes."
"Nitrogen level is 37, Phosphorus level is 135, Potassium level is 205, Temperature is 11.82768186°C, Humidity is 80.2827185%, pH value is 5.510924849, and Rainfall is 74.10225057 mm. The fruit is Grapes."
"Nitrogen level is 15, Phosphorus level is 140, Potassium level is 195, Temperature is 13.28504331°C, Humidity is 83.54193816%, pH value is 5.69945282, and Rainfall is 65.80006004 mm. The fruit is Grapes."
"Nitrogen level is 39, Phosphorus level is 132, Potassium level is 196, Temperature is 35.83089092°C, Humidity is 83.32560104%, pH value is 5.778594403, and Rainfall is 73.67984885 mm. The fruit is Grapes."
"Nitrogen level is 40, Phosphorus level is 121, Potassium level is 199, Temperature is 26.18159716°C, Humidity is 81.03886263%, pH value is 6.315586313, and Rainfall is 66.05911698 mm. The fruit is Grapes."
"Nitrogen level is 40, Phosphorus level is 132, Potassium level is 202, Temperature is 24.57558351°C, Humidity is 80.70695797%, pH value is 5.971813006, and Rainfall is 69.706113 mm. The fruit is Grapes."
"Nitrogen level is 29, Phosphorus level is 142, Potassium level is 203, Temperature is 29.67229086°C, Humidity is 83.71498986%, pH value is 5.891195653, and Rainfall is 66.48490371 mm. The fruit is Grapes."
"Nitrogen level is 32, Phosphorus level is 121, Potassium level is 199, Temperature is 39.37102553°C, Humidity is 81.25353895%, pH value is 6.129812716, and Rainfall is 74.08101744 mm. The fruit is Grapes."
"Nitrogen level is 6, Phosphorus level is 140, Potassium level is 205, Temperature is 17.66558428°C, Humidity is 82.92903419%, pH value is 6.313085601, and Rainfall is 69.8671263 mm. The fruit is Grapes."
"Nitrogen level is 8, Phosphorus level is 120, Potassium level is 196, Temperature is 24.06679352°C, Humidity is 82.66396666%, pH value is 6.053662544, and Rainfall is 69.81855775 mm. The fruit is Grapes."
"Nitrogen level is 34, Phosphorus level is 133, Potassium level is 202, Temperature is 15.31413469°C, Humidity is 80.09711412%, pH value is 5.804799142, and Rainfall is 74.82144653 mm. The fruit is Grapes."
"Nitrogen level is 35, Phosphorus level is 135, Potassium level is 199, Temperature is 21.77466746°C, Humidity is 80.54942557%, pH value is 6.400719746, and Rainfall is 69.39630398 mm. The fruit is Grapes."
"Nitrogen level is 16, Phosphorus level is 145, Potassium level is 199, Temperature is 26.91624843°C, Humidity is 80.76838926%, pH value is 5.953966361, and Rainfall is 69.30927185 mm. The fruit is Grapes."
"Nitrogen level is 8, Phosphorus level is 136, Potassium level is 201, Temperature is 41.65602996°C, Humidity is 82.22118237%, pH value is 5.609255992, and Rainfall is 74.19664838 mm. The fruit is Grapes."
"Nitrogen level is 25, Phosphorus level is 129, Potassium level is 195, Temperature is 17.98667801°C, Humidity is 81.17712085%, pH value is 5.777271492, and Rainfall is 72.37127689 mm. The fruit is Grapes."
"Nitrogen level is 16, Phosphorus level is 130, Potassium level is 201, Temperature is 29.12033769°C, Humidity is 82.79092939%, pH value is 5.682395429, and Rainfall is 68.8503047 mm. The fruit is Grapes."
"Nitrogen level is 39, Phosphorus level is 129, Potassium level is 203, Temperature is 34.38922481°C, Humidity is 83.18392806%, pH value is 5.863996687, and Rainfall is 71.03001556 mm. The fruit is Grapes."
"Nitrogen level is 38, Phosphorus level is 135, Potassium level is 203, Temperature is 41.36106301°C, Humidity is 82.79782954%, pH value is 6.444373116, and Rainfall is 69.92107482 mm. The fruit is Grapes."
"Nitrogen level is 33, Phosphorus level is 120, Potassium level is 205, Temperature is 35.12158265°C, Humidity is 82.26890793%, pH value is 5.550832178, and Rainfall is 69.71518491 mm. The fruit is Grapes."
"Nitrogen level is 35, Phosphorus level is 125, Potassium level is 204, Temperature is 19.6491772°C, Humidity is 80.15215777%, pH value is 6.107741788, and Rainfall is 73.69529586 mm. The fruit is Grapes."
"Nitrogen level is 1, Phosphorus level is 132, Potassium level is 200, Temperature is 16.27852801°C, Humidity is 82.94270065%, pH value is 5.620745638, and Rainfall is 66.57462809 mm. The fruit is Grapes."
"Nitrogen level is 39, Phosphorus level is 140, Potassium level is 203, Temperature is 21.11903604°C, Humidity is 80.63399198%, pH value is 6.349875906, and Rainfall is 69.27779761 mm. The fruit is Grapes."
"Nitrogen level is 28, Phosphorus level is 145, Potassium level is 202, Temperature is 19.2077707°C, Humidity is 82.9042841%, pH value is 6.484323189, and Rainfall is 66.83113717 mm. The fruit is Grapes."
"Nitrogen level is 6, Phosphorus level is 128, Potassium level is 200, Temperature is 25.96308415°C, Humidity is 82.57813624%, pH value is 5.838748311, and Rainfall is 70.31782647 mm. The fruit is Grapes."
"Nitrogen level is 6, Phosphorus level is 139, Potassium level is 199, Temperature is 25.67385024°C, Humidity is 81.6212135%, pH value is 6.29099842, and Rainfall is 74.10919422 mm. The fruit is Grapes."
"Nitrogen level is 29, Phosphorus level is 122, Potassium level is 196, Temperature is 41.94865736°C, Humidity is 81.15595212%, pH value is 5.638328481, and Rainfall is 73.06862952 mm. The fruit is Grapes."
"Nitrogen level is 37, Phosphorus level is 144, Potassium level is 197, Temperature is 11.18994268°C, Humidity is 80.8084305%, pH value is 6.415555956, and Rainfall is 66.34234944 mm. The fruit is Grapes."
"Nitrogen level is 38, Phosphorus level is 120, Potassium level is 197, Temperature is 17.5438296°C, Humidity is 82.94703302%, pH value is 6.323722572, and Rainfall is 73.77063744 mm. The fruit is Grapes."
"Nitrogen level is 38, Phosphorus level is 141, Potassium level is 198, Temperature is 13.05809741°C, Humidity is 80.28297993%, pH value is 5.757009965, and Rainfall is 70.75633584 mm. The fruit is Grapes."
"Nitrogen level is 14, Phosphorus level is 121, Potassium level is 203, Temperature is 9.724457611°C, Humidity is 83.74765639%, pH value is 6.158689406, and Rainfall is 74.46411148 mm. The fruit is Grapes."
"Nitrogen level is 6, Phosphorus level is 125, Potassium level is 204, Temperature is 27.92004934°C, Humidity is 82.93262435%, pH value is 5.733539807, and Rainfall is 69.92092839 mm. The fruit is Grapes."
"Nitrogen level is 32, Phosphorus level is 138, Potassium level is 197, Temperature is 9.535585543°C, Humidity is 80.73112694%, pH value is 5.908724337, and Rainfall is 69.44115171 mm. The fruit is Grapes."
"Nitrogen level is 11, Phosphorus level is 124, Potassium level is 204, Temperature is 13.42988625°C, Humidity is 80.06633966%, pH value is 6.361141107, and Rainfall is 71.40043037 mm. The fruit is Grapes."
"Nitrogen level is 23, Phosphorus level is 138, Potassium level is 200, Temperature is 9.851242629°C, Humidity is 80.22631717%, pH value is 5.96537863, and Rainfall is 68.42802444 mm. The fruit is Grapes."
"Nitrogen level is 40, Phosphorus level is 143, Potassium level is 201, Temperature is 24.97256132°C, Humidity is 82.72828653%, pH value is 6.476757723, and Rainfall is 66.70016285 mm. The fruit is Grapes."
"Nitrogen level is 6, Phosphorus level is 142, Potassium level is 202, Temperature is 27.23708304°C, Humidity is 82.94573346%, pH value is 6.224542938, and Rainfall is 70.42508897 mm. The fruit is Grapes."
"Nitrogen level is 37, Phosphorus level is 124, Potassium level is 195, Temperature is 18.70679077°C, Humidity is 83.4795292%, pH value is 6.209928251, and Rainfall is 66.5964488 mm. The fruit is Grapes."
"Nitrogen level is 35, Phosphorus level is 134, Potassium level is 204, Temperature is 9.949929082°C, Humidity is 82.55138983%, pH value is 5.841138354, and Rainfall is 66.00817551 mm. The fruit is Grapes."
"Nitrogen level is 119, Phosphorus level is 25, Potassium level is 51, Temperature is 26.47330219°C, Humidity is 80.92254421%, pH value is 6.283818329, and Rainfall is 53.65742581 mm. The fruit is Watermelon."
"Nitrogen level is 119, Phosphorus level is 19, Potassium level is 55, Temperature is 25.18780042°C, Humidity is 83.44621709%, pH value is 6.818261383, and Rainfall is 46.87420883 mm. The fruit is Watermelon."
"Nitrogen level is 105, Phosphorus level is 30, Potassium level is 50, Temperature is 25.29954705°C, Humidity is 81.77527562%, pH value is 6.37620108, and Rainfall is 57.04147057 mm. The fruit is Watermelon."
"Nitrogen level is 114, Phosphorus level is 8, Potassium level is 50, Temperature is 24.74631269°C, Humidity is 88.30866319%, pH value is 6.581587932, and Rainfall is 57.95826144 mm. The fruit is Watermelon."
"Nitrogen level is 93, Phosphorus level is 22, Potassium level is 52, Temperature is 26.58740671°C, Humidity is 81.32563243%, pH value is 6.932739726, and Rainfall is 41.87540028 mm. The fruit is Watermelon."
"Nitrogen level is 80, Phosphorus level is 26, Potassium level is 55, Temperature is 24.53442564°C, Humidity is 88.989272%, pH value is 6.140099215, and Rainfall is 49.11618732 mm. The fruit is Watermelon."
