Prompt
"If Nitrogen level is 90, Phosphorus level is 42, Potassium level is 43, Temperature is 20.87974371°C, Humidity is 82.00274423%, pH value is 6.502985292, and Rainfall is 202.9355362 mm. The crop is Rice."
"If Nitrogen level is 11, Phosphorus level is 60, Potassium level is 23, Temperature is 27.33684386°C, Humidity is 88.50229102%, pH value is 7.033012777, and Rainfall is 51.09802625 mm. The crop is MungBean."
"If Nitrogen level is 10, Phosphorus level is 59, Potassium level is 15, Temperature is 29.83040388°C, Humidity is 89.30428305%, pH value is 6.32400451, and Rainfall is 58.86687093 mm. The crop is MungBean."
"If Nitrogen level is 7, Phosphorus level is 60, Potassium level is 25, Temperature is 28.2753171°C, Humidity is 82.76020821%, pH value is 6.397636709, and Rainfall is 56.04995423 mm. The crop is MungBean."
"If Nitrogen level is 2, Phosphorus level is 47, Potassium level is 15, Temperature is 29.86860065°C, Humidity is 85.99127934%, pH value is 6.401455706, and Rainfall is 58.41394143 mm. The crop is MungBean."
"If Nitrogen level is 20, Phosphorus level is 45, Potassium level is 22, Temperature is 29.5888162°C, Humidity is 89.9939693%, pH value is 6.904587016, and Rainfall is 54.96121262 mm. The crop is MungBean."
"If Nitrogen level is 2, Phosphorus level is 39, Potassium level is 15, Temperature is 28.07219563°C, Humidity is 82.9116472%, pH value is 6.478557136, and Rainfall is 49.61865305 mm. The crop is MungBean."
"If Nitrogen level is 27, Phosphorus level is 40, Potassium level is 24, Temperature is 27.84026517°C, Humidity is 89.99615558%, pH value is 7.063022095, and Rainfall is 52.84626009 mm. The crop is MungBean."
"If Nitrogen level is 35, Phosphorus level is 48, Potassium level is 15, Temperature is 27.10818093°C, Humidity is 87.4512669%, pH value is 6.981758362, and Rainfall is 55.03723979 mm. The crop is MungBean."
"If Nitrogen level is 4, Phosphorus level is 59, Potassium level is 25, Temperature is 27.68515114°C, Humidity is 81.94268594%, pH value is 6.227134139, and Rainfall is 54.62243308 mm. The crop is MungBean."
"If Nitrogen level is 1, Phosphorus level is 48, Potassium level is 24, Temperature is 29.34594634°C, Humidity is 85.60472562%, pH value is 6.232836962, and Rainfall is 59.03629954 mm. The crop is MungBean."
"If Nitrogen level is 36, Phosphorus level is 43, Potassium level is 21, Temperature is 28.36319404°C, Humidity is 84.8593608%, pH value is 7.140437859, and Rainfall is 52.93031105 mm. The crop is MungBean."
"If Nitrogen level is 11, Phosphorus level is 46, Potassium level is 24, Temperature is 27.65280218°C, Humidity is 89.80650642%, pH value is 6.459252023, and Rainfall is 56.52558045 mm. The crop is MungBean."
"If Nitrogen level is 34, Phosphorus level is 47, Potassium level is 19, Temperature is 27.31372793°C, Humidity is 85.44815232%, pH value is 6.568795404, and Rainfall is 53.15223123 mm. The crop is MungBean."
"If Nitrogen level is 21, Phosphorus level is 44, Potassium level is 18, Temperature is 27.06909959°C, Humidity is 86.89934108%, pH value is 7.12851089, and Rainfall is 50.46746116 mm. The crop is MungBean."
"If Nitrogen level is 17, Phosphorus level is 58, Potassium level is 20, Temperature is 28.06642822°C, Humidity is 85.91625451%, pH value is 6.42937879, and Rainfall is 39.23831035 mm. The crop is MungBean."
"If Nitrogen level is 25, Phosphorus level is 40, Potassium level is 21, Temperature is 27.73329078°C, Humidity is 81.13903037%, pH value is 6.248900919, and Rainfall is 44.17580911 mm. The crop is MungBean."
"If Nitrogen level is 2, Phosphorus level is 38, Potassium level is 18, Temperature is 27.53632932°C, Humidity is 89.92908171%, pH value is 6.619891498, and Rainfall is 45.48591922 mm. The crop is MungBean."
"If Nitrogen level is 9, Phosphorus level is 48, Potassium level is 20, Temperature is 29.66461594°C, Humidity is 84.28187572%, pH value is 6.377568542, and Rainfall is 56.09542002 mm. The crop is MungBean."
"If Nitrogen level is 37, Phosphorus level is 49, Potassium level is 25, Temperature is 29.9145443°C, Humidity is 85.85384444%, pH value is 6.415459592, and Rainfall is 41.39081525 mm. The crop is MungBean."
"If Nitrogen level is 36, Phosphorus level is 38, Potassium level is 15, Temperature is 28.36363858°C, Humidity is 87.59810657%, pH value is 6.320662012, and Rainfall is 57.99524359 mm. The crop is MungBean."
"If Nitrogen level is 40, Phosphorus level is 58, Potassium level is 15, Temperature is 29.46416042°C, Humidity is 87.60890009%, pH value is 6.978400282, and Rainfall is 43.15411472 mm. The crop is MungBean."
"If Nitrogen level is 30, Phosphorus level is 44, Potassium level is 16, Temperature is 29.73013036°C, Humidity is 82.89166381%, pH value is 6.442335593, and Rainfall is 50.91511275 mm. The crop is MungBean."
"If Nitrogen level is 1, Phosphorus level is 59, Potassium level is 23, Temperature is 27.46852989°C, Humidity is 87.17649%, pH value is 7.184398832, and Rainfall is 43.78420984 mm. The crop is MungBean."
"If Nitrogen level is 9, Phosphorus level is 48, Potassium level is 22, Temperature is 27.77076285°C, Humidity is 87.09979549%, pH value is 6.402926221, and Rainfall is 49.50812624 mm. The crop is MungBean."
"If Nitrogen level is 14, Phosphorus level is 41, Potassium level is 17, Temperature is 29.12939524°C, Humidity is 88.48312598%, pH value is 7.085982325, and Rainfall is 36.45012824 mm. The crop is MungBean."
"If Nitrogen level is 35, Phosphorus level is 52, Potassium level is 19, Temperature is 27.10606808°C, Humidity is 89.89593328%, pH value is 6.698574085, and Rainfall is 37.45680611 mm. The crop is MungBean."
"If Nitrogen level is 31, Phosphorus level is 48, Potassium level is 17, Temperature is 28.88078945°C, Humidity is 86.94206817%, pH value is 6.594739424, and Rainfall is 53.79732545 mm. The crop is MungBean."
"If Nitrogen level is 4, Phosphorus level is 41, Potassium level is 20, Temperature is 28.14720892°C, Humidity is 83.8001509%, pH value is 6.647965508, and Rainfall is 37.44800463 mm. The crop is MungBean."
"If Nitrogen level is 30, Phosphorus level is 37, Potassium level is 25, Temperature is 29.89129144°C, Humidity is 80.14487166%, pH value is 7.120032489, and Rainfall is 54.7960127 mm. The crop is MungBean."
"If Nitrogen level is 9, Phosphorus level is 35, Potassium level is 20, Temperature is 27.41503453°C, Humidity is 80.98004661%, pH value is 6.91380932, and Rainfall is 40.53173216 mm. The crop is MungBean."
"If Nitrogen level is 20, Phosphorus level is 41, Potassium level is 20, Temperature is 29.27308605°C, Humidity is 89.4875022%, pH value is 7.073048264, and Rainfall is 50.9246554 mm. The crop is MungBean."
"If Nitrogen level is 37, Phosphorus level is 50, Potassium level is 23, Temperature is 29.65296893°C, Humidity is 88.48587386%, pH value is 6.5304707, and Rainfall is 56.01913159 mm. The crop is MungBean."
"If Nitrogen level is 34, Phosphorus level is 35, Potassium level is 21, Temperature is 28.44524991°C, Humidity is 82.67639542%, pH value is 6.684381357, and Rainfall is 58.18713162 mm. The crop is MungBean."
"If Nitrogen level is 14, Phosphorus level is 37, Potassium level is 15, Temperature is 27.96235681°C, Humidity is 83.97586797%, pH value is 6.581351374, and Rainfall is 48.9366954 mm. The crop is MungBean."
"If Nitrogen level is 23, Phosphorus level is 39, Potassium level is 22, Temperature is 29.25649321°C, Humidity is 81.97952224%, pH value is 6.86483915, and Rainfall is 42.02483277 mm. The crop is MungBean."
"If Nitrogen level is 5, Phosphorus level is 45, Potassium level is 21, Temperature is 28.36291385°C, Humidity is 88.00989267%, pH value is 6.487124217, and Rainfall is 43.05130077 mm. The crop is MungBean."
"If Nitrogen level is 22, Phosphorus level is 37, Potassium level is 20, Temperature is 27.62749466°C, Humidity is 86.49366929%, pH value is 6.605733068, and Rainfall is 39.26137642 mm. The crop is MungBean."
"If Nitrogen level is 40, Phosphorus level is 51, Potassium level is 17, Temperature is 28.66086349°C, Humidity is 86.12194568%, pH value is 6.860602782, and Rainfall is 50.01534317 mm. The crop is MungBean."
"If Nitrogen level is 27, Phosphorus level is 56, Potassium level is 20, Temperature is 29.2114218°C, Humidity is 87.11497805%, pH value is 6.41874299, and Rainfall is 51.53848218 mm. The crop is MungBean."
"If Nitrogen level is 31, Phosphorus level is 40, Potassium level is 22, Temperature is 29.40889385°C, Humidity is 86.16063492%, pH value is 6.365513634, and Rainfall is 53.35486977 mm. The crop is MungBean."
"If Nitrogen level is 38, Phosphorus level is 36, Potassium level is 21, Temperature is 28.02952623°C, Humidity is 84.8845732%, pH value is 6.556372966, and Rainfall is 36.12042927 mm. The crop is MungBean."
"If Nitrogen level is 6, Phosphorus level is 37, Potassium level is 17, Temperature is 28.08657178°C, Humidity is 80.35005927%, pH value is 6.760694228, and Rainfall is 38.14476781 mm. The crop is MungBean."
"If Nitrogen level is 6, Phosphorus level is 47, Potassium level is 18, Temperature is 29.16174608°C, Humidity is 80.28038146%, pH value is 6.715276663, and Rainfall is 40.16545979 mm. The crop is MungBean."
"If Nitrogen level is 24, Phosphorus level is 44, Potassium level is 17, Temperature is 29.8596912°C, Humidity is 80.03499648%, pH value is 6.666380512, and Rainfall is 50.66487502 mm. The crop is MungBean."
"If Nitrogen level is 25, Phosphorus level is 59, Potassium level is 19, Temperature is 29.06631494°C, Humidity is 83.6869203%, pH value is 6.626629798, and Rainfall is 43.95183726 mm. The crop is MungBean."
"If Nitrogen level is 32, Phosphorus level is 56, Potassium level is 21, Temperature is 27.38538997°C, Humidity is 88.66663953%, pH value is 6.702772465, and Rainfall is 58.29933073 mm. The crop is MungBean."
"If Nitrogen level is 8, Phosphorus level is 45, Potassium level is 18, Temperature is 27.93034941°C, Humidity is 85.42058715%, pH value is 7.011030515, and Rainfall is 43.25095608 mm. The crop is MungBean."
"If Nitrogen level is 19, Phosphorus level is 39, Potassium level is 17, Temperature is 29.2808618°C, Humidity is 81.8009244%, pH value is 6.890156495, and Rainfall is 44.47427436 mm. The crop is MungBean."
"If Nitrogen level is 39, Phosphorus level is 37, Potassium level is 15, Temperature is 28.9973145°C, Humidity is 83.78911515%, pH value is 6.821747052, and Rainfall is 59.84499208 mm. The crop is MungBean."
"If Nitrogen level is 33, Phosphorus level is 37, Potassium level is 19, Temperature is 27.92678579°C, Humidity is 86.5543196%, pH value is 7.183189922, and Rainfall is 43.4826194 mm. The crop is MungBean."
"If Nitrogen level is 26, Phosphorus level is 54, Potassium level is 17, Temperature is 28.5474135°C, Humidity is 88.9570454%, pH value is 6.27258822, and Rainfall is 49.4897245 mm. The crop is MungBean."
"If Nitrogen level is 21, Phosphorus level is 51, Potassium level is 15, Temperature is 29.36488409°C, Humidity is 89.1886954%, pH value is 6.679127482, and Rainfall is 48.30159325 mm. The crop is MungBean."
"If Nitrogen level is 22, Phosphorus level is 54, Potassium level is 20, Temperature is 28.56149805°C, Humidity is 83.63802195%, pH value is 6.689825155, and Rainfall is 41.013132 mm. The crop is MungBean."
"If Nitrogen level is 29, Phosphorus level is 45, Potassium level is 16, Temperature is 28.43683487°C, Humidity is 87.91332682%, pH value is 6.583381939, and Rainfall is 43.12063289 mm. The crop is MungBean."
"If Nitrogen level is 4, Phosphorus level is 40, Potassium level is 21, Temperature is 28.79728147°C, Humidity is 80.45744422%, pH value is 6.725551062, and Rainfall is 44.30070517 mm. The crop is MungBean."
"If Nitrogen level is 10, Phosphorus level is 37, Potassium level is 22, Temperature is 28.7275267°C, Humidity is 89.12760359%, pH value is 7.069747814, and Rainfall is 58.52974279 mm. The crop is MungBean."
"If Nitrogen level is 4, Phosphorus level is 44, Potassium level is 19, Temperature is 27.95639663°C, Humidity is 83.52706038%, pH value is 6.921993878, and Rainfall is 43.25726752 mm. The crop is MungBean."
"If Nitrogen level is 20, Phosphorus level is 45, Potassium level is 17, Temperature is 28.17458662°C, Humidity is 83.69659318%, pH value is 6.770955317, and Rainfall is 37.2464655 mm. The crop is MungBean."
"If Nitrogen level is 23, Phosphorus level is 45, Potassium level is 23, Temperature is 28.77653519°C, Humidity is 86.69133979%, pH value is 6.983130466, and Rainfall is 56.12443206 mm. The crop is MungBean."
"If Nitrogen level is 25, Phosphorus level is 48, Potassium level is 21, Temperature is 28.438097°C, Humidity is 83.48991368%, pH value is 6.267684328, and Rainfall is 52.55469976 mm. The crop is MungBean."
"If Nitrogen level is 56, Phosphorus level is 79, Potassium level is 15, Temperature is 29.48439992°C, Humidity is 63.19915325%, pH value is 7.454532137, and Rainfall is 71.89090748 mm. The crop is Blackgram."
"If Nitrogen level is 25, Phosphorus level is 62, Potassium level is 21, Temperature is 26.73433965°C, Humidity is 68.13999721%, pH value is 7.040056094, and Rainfall is 67.15096376 mm. The crop is Blackgram."
"If Nitrogen level is 42, Phosphorus level is 61, Potassium level is 22, Temperature is 26.27274407°C, Humidity is 62.28814857%, pH value is 7.418650668, and Rainfall is 70.23207557 mm. The crop is Blackgram."
"If Nitrogen level is 42, Phosphorus level is 73, Potassium level is 25, Temperature is 34.03679184°C, Humidity is 67.21113844%, pH value is 6.501869314, and Rainfall is 73.23573601 mm. The crop is Blackgram."
"If Nitrogen level is 44, Phosphorus level is 58, Potassium level is 18, Temperature is 28.03644051°C, Humidity is 65.06601664%, pH value is 6.814410928, and Rainfall is 72.49507741 mm. The crop is Blackgram."
"If Nitrogen level is 50, Phosphorus level is 55, Potassium level is 16, Temperature is 28.81460716°C, Humidity is 65.33538112%, pH value is 7.581442888, and Rainfall is 62.26242533 mm. The crop is Blackgram."
"If Nitrogen level is 35, Phosphorus level is 72, Potassium level is 21, Temperature is 34.03619494°C, Humidity is 64.28791388%, pH value is 7.741418772, and Rainfall is 66.85510868 mm. The crop is Blackgram."
"If Nitrogen level is 30, Phosphorus level is 64, Potassium level is 20, Temperature is 33.8642935°C, Humidity is 61.57072498%, pH value is 6.573531614, and Rainfall is 68.02199825 mm. The crop is Blackgram."
"If Nitrogen level is 27, Phosphorus level is 64, Potassium level is 21, Temperature is 32.84213012°C, Humidity is 68.68401492%, pH value is 7.543804223, and Rainfall is 73.67166182 mm. The crop is Blackgram."
"If Nitrogen level is 50, Phosphorus level is 74, Potassium level is 17, Temperature is 27.10053268°C, Humidity is 63.36085585%, pH value is 6.5408208, and Rainfall is 73.84949872 mm. The crop is Blackgram."
"If Nitrogen level is 39, Phosphorus level is 73, Potassium level is 24, Temperature is 25.65842532°C, Humidity is 61.18235808%, pH value is 7.22405917, and Rainfall is 69.28607828 mm. The crop is Blackgram."
"If Nitrogen level is 57, Phosphorus level is 67, Potassium level is 25, Temperature is 32.34744009°C, Humidity is 66.61452812%, pH value is 7.551364319, and Rainfall is 64.55882254 mm. The crop is Blackgram."
"If Nitrogen level is 52, Phosphorus level is 63, Potassium level is 19, Temperature is 29.58949031°C, Humidity is 68.32176769%, pH value is 6.928898659, and Rainfall is 67.53021213 mm. The crop is Blackgram."
"If Nitrogen level is 55, Phosphorus level is 66, Potassium level is 22, Temperature is 30.91219459°C, Humidity is 68.79427388%, pH value is 7.747775263, and Rainfall is 66.63830637 mm. The crop is Blackgram."
"If Nitrogen level is 51, Phosphorus level is 56, Potassium level is 18, Temperature is 28.12787838°C, Humidity is 64.2097765%, pH value is 6.706505915, and Rainfall is 70.86340755 mm. The crop is Blackgram."
"If Nitrogen level is 36, Phosphorus level is 66, Potassium level is 15, Temperature is 30.08545364°C, Humidity is 69.34811988%, pH value is 6.668238556, and Rainfall is 67.1367443 mm. The crop is Blackgram."
"If Nitrogen level is 59, Phosphorus level is 55, Potassium level is 19, Temperature is 31.74379487°C, Humidity is 62.51007687%, pH value is 7.332375138, and Rainfall is 68.97097538 mm. The crop is Blackgram."
"If Nitrogen level is 50, Phosphorus level is 58, Potassium level is 23, Temperature is 27.81326852°C, Humidity is 62.50460464%, pH value is 7.596802025, and Rainfall is 69.75555541 mm. The crop is Blackgram."
"If Nitrogen level is 30, Phosphorus level is 65, Potassium level is 25, Temperature is 32.88733849°C, Humidity is 64.59457409%, pH value is 7.70650895, and Rainfall is 71.50569456 mm. The crop is Blackgram."
"If Nitrogen level is 20, Phosphorus level is 62, Potassium level is 18, Temperature is 29.36358721°C, Humidity is 64.98742947%, pH value is 7.366542647, and Rainfall is 61.91208707 mm. The crop is Blackgram."
"If Nitrogen level is 58, Phosphorus level is 71, Potassium level is 15, Temperature is 27.82592799°C, Humidity is 67.5861883%, pH value is 6.919243702, and Rainfall is 74.01229707 mm. The crop is Blackgram."
"If Nitrogen level is 25, Phosphorus level is 71, Potassium level is 24, Temperature is 28.49538735°C, Humidity is 60.44848407%, pH value is 7.187721818, and Rainfall is 74.91559514 mm. The crop is Blackgram."
"If Nitrogen level is 52, Phosphorus level is 71, Potassium level is 16, Temperature is 27.74274761°C, Humidity is 68.53997144%, pH value is 7.075886472, and Rainfall is 71.78615328 mm. The crop is Blackgram."
"If Nitrogen level is 40, Phosphorus level is 63, Potassium level is 18, Temperature is 30.41588462°C, Humidity is 67.66323804%, pH value is 6.74441168, and Rainfall is 63.02473185 mm. The crop is Blackgram."
"If Nitrogen level is 20, Phosphorus level is 60, Potassium level is 25, Temperature is 27.3254209°C, Humidity is 69.09047809%, pH value is 6.726469088, and Rainfall is 61.19250859 mm. The crop is Blackgram."
"If Nitrogen level is 48, Phosphorus level is 61, Potassium level is 21, Temperature is 30.28496619°C, Humidity is 61.69295127%, pH value is 6.628264883, and Rainfall is 65.62859526 mm. The crop is Blackgram."
"If Nitrogen level is 49, Phosphorus level is 68, Potassium level is 22, Temperature is 28.56840626°C, Humidity is 61.53278622%, pH value is 7.127064207, and Rainfall is 63.49726331 mm. The crop is Blackgram."
"If Nitrogen level is 48, Phosphorus level is 62, Potassium level is 15, Temperature is 25.36586097°C, Humidity is 66.6379724%, pH value is 7.538631462, and Rainfall is 65.81655892 mm. The crop is Blackgram."
"If Nitrogen level is 32, Phosphorus level is 66, Potassium level is 17, Temperature is 34.9466155°C, Humidity is 65.26774011%, pH value is 7.162357641, and Rainfall is 70.1415139 mm. The crop is Blackgram."
"If Nitrogen level is 21, Phosphorus level is 63, Potassium level is 22, Temperature is 25.09737391°C, Humidity is 67.72837887%, pH value is 6.859409487, and Rainfall is 74.61649888 mm. The crop is Blackgram."
"If Nitrogen level is 20, Phosphorus level is 72, Potassium level is 19, Temperature is 32.47648301°C, Humidity is 64.34848735%, pH value is 7.397190844, and Rainfall is 65.820457 mm. The crop is Blackgram."
"If Nitrogen level is 25, Phosphorus level is 65, Potassium level is 21, Temperature is 33.86351172°C, Humidity is 68.59232289%, pH value is 6.880245789, and Rainfall is 69.24464096 mm. The crop is Blackgram."
"If Nitrogen level is 41, Phosphorus level is 78, Potassium level is 21, Temperature is 25.19857725°C, Humidity is 60.37332688%, pH value is 6.581313137, and Rainfall is 70.88787207 mm. The crop is Blackgram."
"If Nitrogen level is 53, Phosphorus level is 67, Potassium level is 17, Temperature is 31.77681682°C, Humidity is 69.01852894%, pH value is 7.296972161, and Rainfall is 61.46892873 mm. The crop is Blackgram."
"If Nitrogen level is 39, Phosphorus level is 60, Potassium level is 21, Temperature is 34.89814946°C, Humidity is 63.59948557%, pH value is 6.97297656, and Rainfall is 64.72797143 mm. The crop is Blackgram."
"If Nitrogen level is 25, Phosphorus level is 76, Potassium level is 17, Temperature is 31.74105409°C, Humidity is 68.63525428%, pH value is 7.241148507, and Rainfall is 62.3061735 mm. The crop is Blackgram."
"If Nitrogen level is 21, Phosphorus level is 78, Potassium level is 19, Temperature is 27.16159076°C, Humidity is 66.76017239%, pH value is 6.92009048, and Rainfall is 69.85112265 mm. The crop is Blackgram."
"If Nitrogen level is 57, Phosphorus level is 60, Potassium level is 17, Temperature is 26.23773129°C, Humidity is 67.88521396%, pH value is 7.504608385, and Rainfall is 73.58663968 mm. The crop is Blackgram."
"If Nitrogen level is 56, Phosphorus level is 75, Potassium level is 15, Temperature is 30.20157245°C, Humidity is 60.06534859%, pH value is 7.152272256, and Rainfall is 66.37171179 mm. The crop is Blackgram."
"If Nitrogen level is 49, Phosphorus level is 72, Potassium level is 15, Temperature is 31.55846339°C, Humidity is 67.83563765%, pH value is 7.137004749, and Rainfall is 74.86960831 mm. The crop is Blackgram."
"If Nitrogen level is 24, Phosphorus level is 80, Potassium level is 19, Temperature is 29.67892453°C, Humidity is 69.0854554%, pH value is 6.808041722, and Rainfall is 65.66436565 mm. The crop is Blackgram."
"If Nitrogen level is 49, Phosphorus level is 76, Potassium level is 18, Temperature is 27.05365239°C, Humidity is 67.7017527%, pH value is 7.393631868, and Rainfall is 60.4693835 mm. The crop is Blackgram."
"If Nitrogen level is 28, Phosphorus level is 68, Potassium level is 19, Temperature is 34.63880966°C, Humidity is 61.38597868%, pH value is 7.69950698, and Rainfall is 72.43169115 mm. The crop is Blackgram."
"If Nitrogen level is 55, Phosphorus level is 78, Potassium level is 21, Temperature is 33.39438752°C, Humidity is 62.93692886%, pH value is 6.602888249, and Rainfall is 63.57445989 mm. The crop is Blackgram."
"If Nitrogen level is 50, Phosphorus level is 64, Potassium level is 25, Temperature is 28.84079155°C, Humidity is 63.37230676%, pH value is 6.734447425, and Rainfall is 70.25496749 mm. The crop is Blackgram."
"If Nitrogen level is 34, Phosphorus level is 80, Potassium level is 19, Temperature is 31.49338309°C, Humidity is 63.0563645%, pH value is 6.521217963, and Rainfall is 71.48327008 mm. The crop is Blackgram."
"If Nitrogen level is 20, Phosphorus level is 68, Potassium level is 23, Temperature is 25.54960633°C, Humidity is 63.95425534%, pH value is 7.707332484, and Rainfall is 63.1830529 mm. The crop is Blackgram."
"If Nitrogen level is 55, Phosphorus level is 67, Potassium level is 16, Temperature is 34.37329112°C, Humidity is 69.69366426%, pH value is 6.596719015, and Rainfall is 70.27184748 mm. The crop is Blackgram."
"If Nitrogen level is 23, Phosphorus level is 70, Potassium level is 15, Temperature is 34.6008247°C, Humidity is 63.11296779%, pH value is 7.403623355, and Rainfall is 60.41790253 mm. The crop is Blackgram."
"If Nitrogen level is 53, Phosphorus level is 74, Potassium level is 15, Temperature is 29.43463808°C, Humidity is 64.94329356%, pH value is 7.517097, and Rainfall is 72.17818157 mm. The crop is Blackgram."
"If Nitrogen level is 26, Phosphorus level is 67, Potassium level is 16, Temperature is 29.10713092°C, Humidity is 67.90577375%, pH value is 7.17620823, and Rainfall is 67.83345933 mm. The crop is Blackgram."
"If Nitrogen level is 33, Phosphorus level is 80, Potassium level is 22, Temperature is 28.57006111°C, Humidity is 65.71765781%, pH value is 6.593961761, and Rainfall is 70.0866434 mm. The crop is Blackgram."
"If Nitrogen level is 37, Phosphorus level is 79, Potassium level is 19, Temperature is 27.54384835°C, Humidity is 69.3478631%, pH value is 7.143942758, and Rainfall is 69.40878198 mm. The crop is Blackgram."
"If Nitrogen level is 33, Phosphorus level is 75, Potassium level is 21, Temperature is 33.04687968°C, Humidity is 68.93875631%, pH value is 6.690655045, and Rainfall is 62.30278274 mm. The crop is Blackgram."
"If Nitrogen level is 22, Phosphorus level is 55, Potassium level is 20, Temperature is 33.95309131°C, Humidity is 69.96100028%, pH value is 7.423530351, and Rainfall is 61.16350463 mm. The crop is Blackgram."
"If Nitrogen level is 20, Phosphorus level is 68, Potassium level is 17, Temperature is 30.11873003°C, Humidity is 60.11680815%, pH value is 6.578714843, and Rainfall is 71.72980375 mm. The crop is Blackgram."
"If Nitrogen level is 43, Phosphorus level is 68, Potassium level is 20, Temperature is 29.57812712°C, Humidity is 66.17587668%, pH value is 7.497469256, and Rainfall is 69.43895491 mm. The crop is Blackgram."
"If Nitrogen level is 44, Phosphorus level is 76, Potassium level is 22, Temperature is 27.26458947°C, Humidity is 68.01232937%, pH value is 7.775306272, and Rainfall is 68.91754359 mm. The crop is Blackgram."
"If Nitrogen level is 34, Phosphorus level is 60, Potassium level is 16, Temperature is 31.35730791°C, Humidity is 64.24992106%, pH value is 7.322555223, and Rainfall is 63.85668948 mm. The crop is Blackgram."
"If Nitrogen level is 21, Phosphorus level is 72, Potassium level is 17, Temperature is 31.52104732°C, Humidity is 66.55723677%, pH value is 7.580527339, and Rainfall is 61.71111448 mm. The crop is Blackgram."
"If Nitrogen level is 25, Phosphorus level is 68, Potassium level is 19, Temperature is 29.39982732°C, Humidity is 64.25510719%, pH value is 7.108450121, and Rainfall is 67.47677295 mm. The crop is Blackgram."
"If Nitrogen level is 41, Phosphorus level is 62, Potassium level is 15, Temperature is 29.38400259°C, Humidity is 64.14928485%, pH value is 7.358974541, and Rainfall is 65.24194361 mm. The crop is Blackgram."
"If Nitrogen level is 28, Phosphorus level is 65, Potassium level is 23, Temperature is 28.38686534°C, Humidity is 61.88871127%, pH value is 7.405176138, and Rainfall is 74.24459122 mm. The crop is Blackgram."
"If Nitrogen level is 35, Phosphorus level is 64, Potassium level is 15, Temperature is 28.47442276°C, Humidity is 63.53604453%, pH value is 6.500144962, and Rainfall is 69.5274407 mm. The crop is Blackgram."
"If Nitrogen level is 52, Phosphorus level is 58, Potassium level is 16, Temperature is 30.64095781°C, Humidity is 61.14508627%, pH value is 7.167435834, and Rainfall is 71.36947525 mm. The crop is Blackgram."
"If Nitrogen level is 58, Phosphorus level is 75, Potassium level is 25, Temperature is 25.25596239°C, Humidity is 61.36669662%, pH value is 7.261791753, and Rainfall is 68.64685069 mm. The crop is Blackgram."
"If Nitrogen level is 34, Phosphorus level is 66, Potassium level is 19, Temperature is 32.97030511°C, Humidity is 60.18122078%, pH value is 7.586642101, and Rainfall is 73.44678678 mm. The crop is Blackgram."
"If Nitrogen level is 52, Phosphorus level is 70, Potassium level is 16, Temperature is 33.66855394°C, Humidity is 66.60416867%, pH value is 7.534811833, and Rainfall is 67.32520551 mm. The crop is Blackgram."
"If Nitrogen level is 23, Phosphorus level is 57, Potassium level is 19, Temperature is 32.83963757°C, Humidity is 67.99803573%, pH value is 7.251000789, and Rainfall is 73.40452716 mm. The crop is Blackgram."
"If Nitrogen level is 42, Phosphorus level is 58, Potassium level is 25, Temperature is 27.45853567°C, Humidity is 62.90020977%, pH value is 6.513620918, and Rainfall is 69.46020927 mm. The crop is Blackgram."
"If Nitrogen level is 37, Phosphorus level is 62, Potassium level is 17, Temperature is 25.68576704°C, Humidity is 69.84354028%, pH value is 7.121254928, and Rainfall is 74.62068748 mm. The crop is Blackgram."
"If Nitrogen level is 44, Phosphorus level is 75, Potassium level is 22, Temperature is 30.0328403°C, Humidity is 64.14800537%, pH value is 7.574561547, and Rainfall is 71.21006868 mm. The crop is Blackgram."
"If Nitrogen level is 21, Phosphorus level is 80, Potassium level is 20, Temperature is 28.20667264°C, Humidity is 68.27085245%, pH value is 7.350869792, and Rainfall is 64.32887142 mm. The crop is Blackgram."
"If Nitrogen level is 56, Phosphorus level is 76, Potassium level is 16, Temperature is 28.27265858°C, Humidity is 61.18956161%, pH value is 7.513151076, and Rainfall is 63.29900785 mm. The crop is Blackgram."
"If Nitrogen level is 29, Phosphorus level is 76, Potassium level is 15, Temperature is 28.5417236°C, Humidity is 64.2020154%, pH value is 7.025607706, and Rainfall is 69.68862306 mm. The crop is Blackgram."
"If Nitrogen level is 43, Phosphorus level is 61, Potassium level is 20, Temperature is 26.87187036°C, Humidity is 61.61367264%, pH value is 6.804253866, and Rainfall is 63.51822045 mm. The crop is Blackgram."
"If Nitrogen level is 55, Phosphorus level is 60, Potassium level is 15, Temperature is 32.79766751°C, Humidity is 68.77994074%, pH value is 7.163043872, and Rainfall is 64.11411069 mm. The crop is Blackgram."
"If Nitrogen level is 44, Phosphorus level is 63, Potassium level is 15, Temperature is 26.42333018°C, Humidity is 64.51136845%, pH value is 7.338929556, and Rainfall is 63.46546487 mm. The crop is Blackgram."
"If Nitrogen level is 29, Phosphorus level is 67, Potassium level is 21, Temperature is 29.79181107°C, Humidity is 63.38789228%, pH value is 6.621323612, and Rainfall is 63.02169909 mm. The crop is Blackgram."
"If Nitrogen level is 47, Phosphorus level is 63, Potassium level is 16, Temperature is 27.44003279°C, Humidity is 67.10464369%, pH value is 6.661870999, and Rainfall is 72.50669768 mm. The crop is Blackgram."
"If Nitrogen level is 40, Phosphorus level is 68, Potassium level is 17, Temperature is 34.1262979°C, Humidity is 65.14877461%, pH value is 7.733149554, and Rainfall is 70.40795007 mm. The crop is Blackgram."
